epoch,loss
0,0.24895346648594638
1,0.22971949826478216
2,0.21982256289995453
3,0.21300774356809576
4,0.20780639923976338
5,0.20358498042921966
6,0.20004115348102755
7,0.19703721776241878
8,0.19438860626404433
9,0.19204472176098622
10,0.1899755360522919
11,0.18810678735127712
12,0.1864118083902342
13,0.1848665005767461
14,0.1834251784933827
15,0.18212594743135005
16,0.1809129487517231
17,0.1797597578005082
18,0.1786795203432562
19,0.17769713462187617
20,0.17679360916477083
21,0.17591802124959247
22,0.17509538743090158
23,0.1742782001742297
24,0.17354439710689967
25,0.17286175579103433
26,0.1721862963552608
27,0.171525052125945
28,0.17087463460150318
29,0.1702603000545717
30,0.1697258817791023
31,0.1692188618617483
32,0.16860292800452004
33,0.1680983841517543
34,0.1675977560509969
35,0.16718644473460603
36,0.16671331716352397
37,0.16625750658949395
38,0.16585405138711165
39,0.16546284285238239
40,0.16507577443630175
41,0.1646637606506237
42,0.1642715023828691
43,0.1638982558547128
44,0.16357588129080908
45,0.16325999887171647
46,0.1629312220631896
47,0.16267410827532924
48,0.1623065793199367
49,0.16207380903671528
50,0.1617752142443308
51,0.16152670359946647
52,0.16124289915966108
53,0.1610092885565896
54,0.16075909952011472
55,0.16055350999917303
56,0.16029648057741405
57,0.160073875436727
58,0.15990864284991205
59,0.159701100914358
60,0.1594813071507334
61,0.15923462772650723
62,0.15908235828241263
63,0.15886218776599229
64,0.1587431905813466
65,0.1585439717058681
66,0.15834772911790965
67,0.15820759038004745
68,0.1580277910280426
69,0.1579084247711024
70,0.15774411266735264
71,0.15756804673872626
72,0.15744267691722888
73,0.1572797125189607
74,0.15711332564302
75,0.15702470478276204
76,0.1568574577919399
77,0.15676146648497088
78,0.15663050154249117
79,0.15643222632335382
80,0.15635521876376623
81,0.15618848984658532
82,0.15612311378369487
83,0.1560095726781412
84,0.15580749214082393
85,0.15572831007831028
86,0.1556911848450659
87,0.15554217317209457
88,0.1554512314349788
89,0.15532824211607316
90,0.15519346750455404
91,0.15506498732349328
92,0.15495126939755852
93,0.15491627401305771
