com.ibm.websphere.samples.pbw.jpa.OrderItem.OrderItem com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 2
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 11
com.ibm.websphere.samples.pbw.jpa.Inventory.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.checkInventory com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.getInventoryId com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 1
com.ibm.websphere.samples.pbw.war.AdminServlet.getBackOrders com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.getSize com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 1
com.ibm.websphere.samples.pbw.bean.CatalogMgr.addItem com.ibm.websphere.samples.pbw.jpa.Inventory.getInventoryId 3
com.ibm.websphere.samples.pbw.jpa.Order com.ibm.websphere.samples.pbw.jpa.Order.getOrderID 2
com.ibm.websphere.samples.pbw.jpa.OrderItem.OrderItem com.ibm.websphere.samples.pbw.jpa.Order.getOrderID 1
com.ibm.websphere.samples.pbw.war.OrderInfo.OrderInfo com.ibm.websphere.samples.pbw.jpa.Order.getOrderID 1
com.ibm.websphere.samples.pbw.jpa.OrderItem com.ibm.websphere.samples.pbw.jpa.Order 3
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.jpa.Order 1
com.ibm.websphere.samples.pbw.war.ShoppingBean com.ibm.websphere.samples.pbw.war.ShoppingBean.getTotalCostString 1
com.ibm.websphere.samples.pbw.war.ShoppingBean.getTotalCostString com.ibm.websphere.samples.pbw.war.ShoppingBean.getTotalCost 1
com.ibm.websphere.samples.pbw.war.ShoppingBean com.ibm.websphere.samples.pbw.war.ShoppingBean.getTotalCost 1
Exception com.ibm.websphere.samples.pbw.bean.MailerAppException 3
Exception com.ibm.websphere.samples.pbw.bean.NoSupplierException 3
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent com.ibm.websphere.samples.pbw.bean.ShoppingCartContent.addItem 1
com.ibm.websphere.samples.pbw.war.ShoppingItem com.ibm.websphere.samples.pbw.war.ShoppingItem.getBackOrder 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.getBackOrder 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.getBackOrder com.ibm.websphere.samples.pbw.jpa.Inventory.getBackOrder 1
com.ibm.websphere.samples.pbw.war.ShoppingItem com.ibm.websphere.samples.pbw.war.ShoppingItem.increaseInventory 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.increaseInventory com.ibm.websphere.samples.pbw.jpa.Inventory.increaseInventory 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.increaseInventory 1
com.ibm.websphere.samples.pbw.bean.CatalogMgr com.ibm.websphere.samples.pbw.bean.CatalogMgr.setItemQuantity 1
Serializable com.ibm.websphere.samples.pbw.bean.CatalogMgr 3
EntityManager com.ibm.websphere.samples.pbw.bean.CatalogMgr 1
com.ibm.websphere.samples.pbw.war.Populate com.ibm.websphere.samples.pbw.bean.CatalogMgr 3
com.ibm.websphere.samples.pbw.war.ShoppingBean.performAddToCart com.ibm.websphere.samples.pbw.jpa.Inventory.setQuantity 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.setQuantity com.ibm.websphere.samples.pbw.jpa.Inventory.setQuantity 1
com.ibm.websphere.samples.pbw.bean.CatalogMgr.setItemQuantity com.ibm.websphere.samples.pbw.jpa.Inventory.setQuantity 1
com.ibm.websphere.samples.pbw.bean.ShoppingCartBean.checkInventory com.ibm.websphere.samples.pbw.jpa.Inventory.setQuantity 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.setQuantity 4
