epoch,loss
0,0.24812095769907275
1,0.22954195850537923
2,0.21968030744375505
3,0.21286568522438468
4,0.20757910540378735
5,0.2032651351495437
6,0.1996447196454815
7,0.19656615247940193
8,0.19387285858430528
9,0.19152975354589122
10,0.18941092905490775
11,0.18747897578295458
12,0.1857306823529729
13,0.1841605113029368
14,0.18269952764149558
15,0.18138637243684047
16,0.18013817202285298
17,0.17899685143976124
18,0.1778777726679293
19,0.17690517297233124
20,0.17597291964612796
21,0.1750879926209753
22,0.1742805155406871
23,0.17350399002181485
24,0.17276453011447787
25,0.17204035827351896
26,0.17138788744231725
27,0.1707317574223051
28,0.17013824800816363
29,0.1694964555994558
30,0.16891780161976433
31,0.16840274979641592
32,0.16786084319131092
33,0.16735378610280435
34,0.16688985650494448
35,0.16635395012899834
36,0.1659113506494348
37,0.1654702253129138
38,0.16501607582259087
39,0.1646461456693615
40,0.16426164906393081
41,0.16387011119058312
42,0.16352738062322955
43,0.1631352058141866
44,0.16282835575058163
45,0.16244878607913105
46,0.16214362349467856
47,0.16182553665468086
48,0.16153940300959754
49,0.16119301689630577
50,0.1609753721341864
51,0.160688802956903
52,0.1604038715779615
53,0.16016393236364368
54,0.1599227490164066
55,0.15966493613415372
56,0.15945536693095594
57,0.1592773819003229
58,0.1590096583830272
59,0.1588383250887374
60,0.1585821329576937
61,0.15837106557136418
62,0.1582246655077619
63,0.15805118687195874
64,0.1578202916351588
65,0.15768895721583254
66,0.15753827353592773
67,0.15731844867454758
68,0.15717263213955868
69,0.15694907403958108
70,0.1568239544126084
71,0.15668436455963994
72,0.15658665424124502
73,0.15638799607308293
74,0.1562598991873405
75,0.1560784532528132
76,0.15595795542514104
77,0.15585284610565944
78,0.1557163917164347
79,0.1556044107583835
80,0.15547673065762527
81,0.1553147520118256
82,0.15522588912927748
83,0.15509971713983706
84,0.1549916704325668
85,0.15488978265190423
86,0.15474375280120925
87,0.1546543644559139
88,0.15452165373636348
89,0.1544044886403691
90,0.1543237329309413
91,0.1542065101967055
92,0.15406055079993972
93,0.15402593866745937
94,0.15392731395687115
95,0.15383317341054567
96,0.15368261142406367
97,0.15360206845047306
98,0.15352600900163424
99,0.1534093408901034
100,0.15326428048682966
101,0.1532073426044973
102,0.15316807658444928
103,0.1530566444983559
104,0.1530307798909808
105,0.15286976889149873
106,0.15285861071209828
107,0.15271484577704988
108,0.15263987250585387
109,0.152549074809305
110,0.15253185817871154
111,0.15240689095046153
112,0.1523115165201571
113,0.15225464170427547
114,0.1521329690011342
115,0.1520512853393701
116,0.15204708705868156
