epoch,loss
0,0.11841557375795875
1,0.11841374006686622
2,0.11821150402482504
3,0.11823131934301356
4,0.1181685443796611
5,0.1182692134669275
6,0.11811958079102651
7,0.11802317093421436
8,0.11824678636950074
9,0.11828615766184776
10,0.11806410498287584
11,0.1179874093193037
12,0.11813869104817885
13,0.11804613063180569
14,0.1180124630723611
15,0.11811659894712206
16,0.11799422437683453
17,0.11797342605078905
18,0.1178500336487771
19,0.11792667061697956
20,0.11781704266300798
21,0.117780227931415
22,0.11770148119834073
23,0.11775296010900757
24,0.11774016949290222
25,0.11769961669905248
26,0.11761833010890103
27,0.11760215678971732
28,0.11758835188903816
29,0.11753202676306375
