epoch,loss
0,0.11684563609501271
1,0.11679392247078578
2,0.11680485339626674
3,0.11662436609397257
4,0.11670889863835468
5,0.11672782606446704
6,0.11663575595829732
7,0.11652844809045913
8,0.11660084609676404
9,0.11640246243730229
10,0.11649218891500047
11,0.11652321170592411
12,0.1164860493486189
13,0.11639310838243182
14,0.11643798416862546
15,0.11637253770263019
16,0.11641379577261343
17,0.11639349901001216
18,0.11640275103574312
19,0.11635884562389262
20,0.11640409200310972
21,0.116324369529079
22,0.11638643285032937
23,0.11635652788844719
24,0.11630016944650286
25,0.1163261117648259
26,0.11613818678295151
27,0.11619736960021296
28,0.11621628746505322
29,0.11618825752541201
