epoch,loss
0,0.2433610635570289
1,0.2117722446445305
2,0.19423081349249374
3,0.18360570324385728
4,0.17552983822746593
5,0.16887307179075137
6,0.1633608930891875
7,0.15864231035011148
8,0.15459100346668153
9,0.1509621200745699
10,0.14773010149051125
11,0.14489291651612474
12,0.14224962401457397
13,0.14001215778564724
14,0.13786482631246522
15,0.13584630464223568
16,0.13389969222509077
17,0.13231949491960573
18,0.1306774470295431
19,0.12925608906956534
20,0.12772082318914374
21,0.12635446560147215
22,0.12498739432692288
23,0.12389698828983423
24,0.1226856830338645
25,0.12157988520628409
26,0.1205523826208938
27,0.11938672749901934
28,0.11857845419029787
29,0.11763833528410864
30,0.11667257828991853
31,0.11569920195151645
32,0.11489396543813454
33,0.11419427848393612
34,0.11344388015823723
35,0.1125369231641509
36,0.11179682282417616
37,0.11120240804455654
38,0.11052808314621954
39,0.10985258405261003
40,0.1090674129115232
41,0.10843000344303934
42,0.10789774120839771
43,0.10734131412611415
44,0.10689393259335449
45,0.10629553344519978
46,0.10566844929726482
47,0.10539431341921143
48,0.10478470392131478
49,0.10423595607340841
50,0.10366552629361185
51,0.10335035478157495
52,0.10268221837335077
53,0.10225285273518664
54,0.10195402206853783
55,0.10157208514939686
56,0.101239847936737
57,0.10078632469413357
58,0.10044705251043196
59,0.1001133698430596
60,0.09947963032199761
61,0.0990235375307317
62,0.09878409289337542
63,0.09832176520440693
64,0.09800246146632664
65,0.09773021070237793
66,0.09743460793440359
67,0.09718282416781479
68,0.09675293462369748
69,0.09642959818598627
70,0.09603840788317669
71,0.09569644623824117
72,0.09555445592542385
73,0.09518724038277292
74,0.09499922511966155
75,0.09464079134704222
76,0.09437884635000086
77,0.09388781796063372
78,0.09363547072698147
79,0.093380374776086
80,0.09335324298943565
81,0.09295081160586897
82,0.09261192327884475
83,0.0924897455204971
84,0.09212622142345399
85,0.09193204475559982
86,0.09185187642422353
87,0.0915136534169154
88,0.09120844381501858
89,0.09098123291078332
90,0.09080082252952253
91,0.0903682335730328
92,0.09012217397421009
93,0.08990102343354411
94,0.08983135548881967
95,0.08959320192978526
96,0.08928706090613305
97,0.08913755508537204
98,0.088885930861591
99,0.08857606672661206
100,0.08855293395118687
101,0.08814921066579727
102,0.08801942086354433
103,0.08801428496705375
104,0.08772796423998318
105,0.08745435693839616
106,0.08722002746273597
107,0.0870788514511919
108,0.08672893514684632
109,0.0866677392155425
110,0.08647311460519809
111,0.0861712282507734
112,0.08608960033893681
113,0.08605871246184683
114,0.08585869790193486
115,0.08540449119253762
116,0.08527029235668844
117,0.08509268909812984
118,0.08507295740905814
119,0.08483808874458784
120,0.08474685343079338
121,0.08449599524331025
122,0.08442986373965805
123,0.08414737853481194
124,0.08400783297418346
125,0.08393194810151092
126,0.08371699969883453
127,0.08351810547903017
128,0.08331541521095277
129,0.08317798856358799
130,0.08300247747554756
131,0.08288364024917749
132,0.08272505093241181
133,0.08268452950269765
134,0.08237121851394233
135,0.08222496285643872
136,0.08216456193724868
137,0.08192363795841255
138,0.08183149005218397
139,0.08173373273937103
140,0.08162748044827813
141,0.0814833551639268
142,0.08132437525821241
143,0.08109290646287692
144,0.08103303559584307
145,0.08085980814832408
146,0.0806212023219162
147,0.08054909693733152
148,0.08042773218489598
149,0.08021375050031163
150,0.08013419931083497
151,0.08007047602177243
152,0.07984202620530138
153,0.07987545108773526
154,0.07975644269637304
155,0.07978939739878306
156,0.07939721256218019
157,0.07942877175190988
158,0.07939516680526272
159,0.0789276340336942
160,0.07879557323196137
161,0.07879232984305197
162,0.07869462666491339
163,0.07855768384244376
164,0.07851197957066866
165,0.07813764341587306
166,0.0782645795886533
167,0.07810626251111352
168,0.07800062219550312
169,0.07787974447480803
170,0.07782021709787312
171,0.07747347091488802
172,0.07750523691758748
173,0.07752531108691742
174,0.07739762676644585
175,0.07719071563175485
176,0.07701129077386357
177,0.07713985608717086
178,0.07697472620354202
179,0.0767131996712602
180,0.07665773210036461
181,0.076536796052353
182,0.07650898439646633
183,0.07651811585088755
184,0.0763316657116164
185,0.07627900703665516
186,0.07623129799066411
187,0.07614313127317464
188,0.07623027934391877
189,0.07599075899555972
190,0.07589272842466374
191,0.07575354820396113
192,0.07554598995073036
193,0.07555153442996795
194,0.0754501618874703
195,0.07525121329255333
196,0.07521280057851515
197,0.07514274813394096
198,0.07525886527024819
199,0.0750449067038026
200,0.07489360021385949
201,0.07475789087873738
202,0.07474880408572304
203,0.07463877368004584
204,0.07449282564225818
205,0.07445984834766811
206,0.07430419834355473
207,0.07426617051707299
208,0.07412779254267032
209,0.07418041409696961
210,0.07407734416253915
211,0.07406358399810499
212,0.07411012122916233
213,0.0739580366359261
214,0.07376402167782951
215,0.07382683485097201
216,0.07365692818943845
217,0.07344979397612937
218,0.07367773327605288
219,0.07328240951495384
220,0.07331991943742248
221,0.07330968667658744
222,0.07323629983421678
223,0.07316144571435601
224,0.07321378208784
225,0.07305265924907971
226,0.0729294664114894
227,0.072762627423579
228,0.07274029578843777
229,0.072538597448404
230,0.07255007797861926
231,0.07244875330737927
232,0.07235149414657632
233,0.07238845706599141
234,0.07248615826051434
235,0.07240368806339648
236,0.07227516601695415
237,0.07215865571299789
238,0.07219542374217544
239,0.07211293916684959
240,0.07203049008922742
241,0.07178246769370356
242,0.07175161813946682
243,0.07165323853336451
244,0.07169267979419341
245,0.07164356831991658
246,0.07150119063701779
247,0.07131989800062041
248,0.0713129758943036
249,0.07133404802968302
250,0.07128781759484057
251,0.07112007530442935
252,0.07115761607212133
253,0.07123087140377994
254,0.07107960029132138
255,0.07095711112635518
256,0.0708430911105888
257,0.07065470422009106
258,0.07070160781594234
259,0.07065606295773944
260,0.07079215761621233
261,0.07071842977828968
262,0.07054136970282178
263,0.07049620005453532
264,0.07047068871957442
265,0.07037872469752197
266,0.07018186422173849
267,0.07056093485233235
268,0.07034896901715133
269,0.07027992295997669
270,0.07006788478593953
271,0.07004661396440358
272,0.06994212427510518
273,0.06993481541182447
274,0.06996836346476826
275,0.06990899221341232
276,0.06983107393633795
277,0.06974553413307441
278,0.06967762941227848
279,0.06982970238633578
280,0.0695199543770257
281,0.06964994633676257
282,0.06958056932233331
283,0.06929251270315348
284,0.06938032263130274
285,0.06940245004720196
286,0.06927929039910802
287,0.06925872213816922
288,0.06912787385456214
289,0.06906591894983428
290,0.06895052375645347
291,0.06897936316869008
292,0.06879512465567587
293,0.06882289611930181
294,0.06864995489249358
295,0.06858420345260521
296,0.06875771923368619
297,0.06874890333644898
298,0.06882220532214656
299,0.06862574340283462
300,0.06884996613435757
301,0.06850533371925739
302,0.06845219290847979
303,0.0684637702812154
304,0.06825871056320687
305,0.06841211112012494
306,0.0684017556997113
307,0.06821679564951023
308,0.06808404143886154
309,0.06833695299313308
310,0.068267516656574
311,0.0681378967810562
312,0.0678759509064152
313,0.06795907973906551
314,0.06770957803512206
315,0.06781474913847259
316,0.06772506043176682
317,0.06770187189269807
318,0.06786402389437213
319,0.06783796846265512
320,0.06756649229761187
321,0.06757146996769418
322,0.06755893370012643
323,0.06767944336394333
324,0.06741720656201261
325,0.06746159865099752
326,0.0673270493162741
327,0.0672704456475484
328,0.06727730707025374
329,0.06708617139639225
330,0.06728452049156695
331,0.06726980253230569
332,0.06712278609208014
333,0.06717714367373522
334,0.0672610194037979
335,0.06714697845788097
336,0.06701913882932051
337,0.06706453924123296
338,0.06696726132023474
339,0.06674531242235768
340,0.06679807693824118
341,0.06673332591386705
342,0.06662841605570298
343,0.06659398398641234
344,0.06660475537703854
345,0.06649331695589147
346,0.06633784179848112
347,0.06636111474941218
348,0.06644543042438748
349,0.06646249669605131
350,0.06643606890661671
351,0.06629798000512367
352,0.06629293213007478
353,0.06646736467819918
354,0.06630345074795772
355,0.06615231437409487
356,0.0661384568592145
357,0.06623574859940173
358,0.06606911576325589
359,0.06608033090072468
360,0.0659519568831029
361,0.06597507337484691
362,0.06582231452660774
363,0.06591284547952357
364,0.06595716144876068
365,0.0658023883921093
366,0.06588912361232731
367,0.06572310374647727
368,0.06569751664040405
369,0.06566101484250138
370,0.06561338415834489
371,0.06580744109696177
372,0.06557639629947125
373,0.06556678348164156
374,0.06550767291645314
375,0.0654833749651957
376,0.06537618076322828
377,0.06550171078694064
378,0.06530990505071839
379,0.06534613172413602
380,0.06523716154900132
381,0.06537771815852611
382,0.06544185395248478
383,0.06540694950917114
384,0.06512141001710203
385,0.06519713220323657
386,0.06505659851048348
387,0.06506611918335531
388,0.06505744683377057
389,0.06512115503533226
390,0.06502743470495677
391,0.06520228525199155
392,0.06485647016316472
393,0.06474336661088846
394,0.06498515366089348
395,0.06481732049083075
396,0.06471171396881786
397,0.06466443334774126
398,0.06474782800893238
399,0.0645216876470355
400,0.06458155165556796
401,0.06454917267355624
402,0.06474249684351402
403,0.06447342567419323
404,0.06455115559193433
405,0.06451368764397501
406,0.064439010618915
407,0.06448748252441346
408,0.06426194689179102
409,0.06423015867259628
410,0.06426011011178766
411,0.06424272582746408
412,0.06430970254974434
413,0.06439123466797249
414,0.06428358248822291
415,0.06427837152089645
416,0.06407496624052549
417,0.06401945182023486
418,0.06401089646189671
419,0.06406308005489905
420,0.06381879376338441
421,0.06384661357613906
422,0.0637484606071411
423,0.06381946756756561
424,0.0637670071549885
425,0.06390286212206224
426,0.06389317229636593
427,0.06381430014060264
428,0.06394707611692485
429,0.06363400463473176
430,0.0635786295454076
431,0.06375545778729926
432,0.0636598550237057
433,0.0635744060399841
434,0.06351185918226988
435,0.06339949864132263
436,0.06331808176815823
437,0.06338620698586642
438,0.06323289991134402
439,0.06318334258939529
440,0.06338853714818578
441,0.06340664749294099
442,0.06322108054952114
443,0.0631839970112472
444,0.06323447012646441
445,0.06318933578653652
446,0.0630147054448826
447,0.06306473544140216
448,0.063170730304266
449,0.06312264592513388
450,0.06306974673677519
451,0.06290879530344533
452,0.0629229406770221
453,0.06292941565232779
454,0.06310446152689718
455,0.0629357243705873
456,0.0629556723218524
457,0.06286678764670066
458,0.06282321881531419
459,0.06284100711405782
460,0.06268405091106147
461,0.06281724405377659
462,0.06271438936568788
463,0.06269072921448486
464,0.06257857149072403
465,0.06257001940535172
466,0.06247958243374096
467,0.06267169519008625
468,0.06259989897454155
469,0.06252275188816031
470,0.06247009431320412
471,0.06264204221141584
472,0.06256734085700934
473,0.062370663016625784
474,0.0622589488112912
475,0.06229887784771642
476,0.06229383678758947
477,0.06233750014427258
478,0.062466800077613585
479,0.062383081642260904
480,0.06221924982769637
481,0.062143406888959196
482,0.06230071194833592
483,0.06223816401616322
484,0.06233948634763839
485,0.06220769745452888
486,0.06205980145057251
487,0.06220261382330517
488,0.06225704912061699
489,0.06201783843870459
490,0.061906941986435024
491,0.06206211141758073
492,0.06204444009355356
493,0.062254069569119046
494,0.06216766226010344
495,0.062046316333983685
496,0.061967132537174535
497,0.06197101886700891
498,0.06174883137473227
499,0.06175230403805318
