epoch,loss
0,0.24751247129559742
1,0.22782760714114325
2,0.21721501548793645
3,0.21016101444969168
4,0.20483513493423358
5,0.2004296825601191
6,0.1966563060429882
7,0.1934555732746822
8,0.19066669035365091
9,0.18818876627057068
10,0.18597803097871063
11,0.18399452523248397
12,0.18221358229662812
13,0.18059974592209396
14,0.17911860108714833
15,0.17775791017939768
16,0.1764832709477474
17,0.17530524261014363
18,0.17420612903291882
19,0.17319521168675958
20,0.1722726346937348
21,0.1713651716521273
22,0.1705514400510319
23,0.1696705122163609
24,0.16890493200306192
25,0.16816702118838464
26,0.16754487025129372
27,0.16687332694501447
28,0.1662262916326443
29,0.1656350307839218
30,0.16504896547697678
31,0.1645009698199705
32,0.16391893233157442
33,0.16339557342609462
34,0.16289326519098643
35,0.16239841836203617
36,0.1619084905769007
37,0.1615150900045839
38,0.16109270131051062
39,0.160602993380413
40,0.16018952552260832
41,0.15980198213247476
42,0.15934356817669243
43,0.15902709818459201
44,0.1586462302689988
45,0.1582740730131789
46,0.1579740422746593
47,0.15766105449597723
48,0.15729877571636547
49,0.15702967245396818
50,0.15672286160534826
51,0.15639355435935112
52,0.15610103722906785
53,0.15589428283178025
54,0.1555969889669846
55,0.15529498575077702
56,0.15505489884246396
57,0.15484168974088588
58,0.15459644432007574
59,0.15436904866938528
60,0.15413678265108205
61,0.15391179731298252
62,0.1537176486855316
63,0.15352340119566948
64,0.15325644442412326
65,0.15307799467073224
66,0.15291336141569634
67,0.1528031525415957
68,0.1525785104317924
69,0.1524051208610373
70,0.15218597452883761
71,0.15203010124762764
72,0.15182238448517796
73,0.15174656498123384
74,0.15153333394883411
75,0.15142905343543397
76,0.15129645548121387
77,0.1511709741379248
78,0.15095927625386427
79,0.15086515146084997
80,0.1507037269435416
81,0.15053148021718019
82,0.15038596632622683
83,0.15028703796317736
84,0.15019255666455994
85,0.1500988097435722
86,0.14999139295859593
87,0.1497834666993477
88,0.1496337948140565
89,0.14954896585147082
90,0.14942974897560166
91,0.14930385986951436
92,0.1491968458195157
93,0.14908172613463838
94,0.14897415472648057
95,0.14890904455371917
96,0.1488157736959384
97,0.14870621430034886
98,0.1486064113622648
99,0.1485650316001315
100,0.14835794321971305
101,0.14827343307028218
102,0.1481866816768113
103,0.14811991876029212
104,0.14802235859141336
105,0.14785407245643564
106,0.14788054866835806
107,0.14778175386950249
108,0.14758754168089463
109,0.147581420849758
110,0.1475040545850765
111,0.14739618505815025
112,0.14735800929610515
113,0.1472414746764991
114,0.14715417822028426
115,0.14706266877565594
116,0.14700416280579198
117,0.1469193054662313
118,0.14688203823075702
119,0.14675691873711588
120,0.14667787061427504
121,0.1466325101670526
122,0.14653212120437875
123,0.14644565696430575
124,0.146397853522449
125,0.14632850527941715
126,0.14622839618029318
127,0.14621392520213308
128,0.1461553523144747
129,0.14604300087338073
130,0.14598511420010735
131,0.14589315167021363
132,0.1458896894147227
133,0.1458345277468462
134,0.14572949260182183
135,0.14570002438012108
136,0.14560221711447618
137,0.14557204848643593
138,0.1454093935269049
139,0.1454530788251309
140,0.1453193009620022
141,0.1452950163113539
142,0.1452566914509408
143,0.1451850659702593
144,0.14518438377721166
145,0.1450257128536826
146,0.14500796888629838
147,0.14498510895325442
148,0.14490335840594448
149,0.14483051145100553
150,0.14480963047171602
151,0.14472159636629695
152,0.14467803504152651
153,0.1446441824085951
154,0.14456794436563633
155,0.1445666371090577
156,0.14450332824192128
157,0.1443882756170667
158,0.14439261889084296
159,0.14435164700882205
160,0.14431987560021525
161,0.1442339169160589
162,0.14416638799569453
163,0.14418701862897734
164,0.14404046476439764
165,0.14403543657338477
166,0.14399530329222024
167,0.14388313620817675
168,0.14390046177659765
169,0.14382827050008423
170,0.14383922187296014
171,0.14376126489394275
172,0.14374531751623323
173,0.1438061931167031
174,0.14369839732324416
175,0.14364462342520692
176,0.14350955824625314
177,0.14355006741268186
178,0.14349624307985837
179,0.14340568250958144
180,0.14337831326406125
181,0.14332150247529918
182,0.14329175836397642
183,0.143255875280065
184,0.14325956838692563
185,0.14319951440682727
186,0.1431633086413756
187,0.14305978302833383
188,0.1430801237537135
189,0.1430084824560944
190,0.14298842736596204
191,0.14294882739539977
192,0.14294202631137468
193,0.14291937048165926
194,0.14286706997960535
195,0.14274735817511555
196,0.14276832363990039
197,0.14274299879365598
198,0.14270769214746618
199,0.14265235680159855
200,0.14256626782772552
201,0.1425827828028261
202,0.14259144703004156
203,0.14251186541929675
204,0.14248891952493678
